"student_id","exam_id","subject_id","marks_obtained"
"sprs_508207_student_559","sprs_508207_exam_3","sprs_508207_subject_2",66
"sprs_508207_student_559","sprs_508207_exam_3","sprs_508207_subject_5",67
"sprs_508207_student_559","sprs_508207_exam_3","sprs_508207_subject_4",61
"sprs_508207_student_559","sprs_508207_exam_3","sprs_508207_subject_1",48
"sprs_508207_student_559","sprs_508207_exam_3","sprs_508207_subject_6",42
"sprs_508207_student_027","sprs_508207_exam_3","sprs_508207_subject_3",37
"sprs_508207_student_027","sprs_508207_exam_3","sprs_508207_subject_2",55
"sprs_508207_student_027","sprs_508207_exam_3","sprs_508207_subject_5",73
"sprs_508207_student_027","sprs_508207_exam_3","sprs_508207_subject_4",48
"sprs_508207_student_027","sprs_508207_exam_3","sprs_508207_subject_1",52
"sprs_508207_student_027","sprs_508207_exam_3","sprs_508207_subject_6",21
"sprs_508207_student_516","sprs_508207_exam_3","sprs_508207_subject_3",55
"sprs_508207_student_516","sprs_508207_exam_3","sprs_508207_subject_2",57
"sprs_508207_student_516","sprs_508207_exam_3","sprs_508207_subject_5",65
"sprs_508207_student_516","sprs_508207_exam_3","sprs_508207_subject_4",50
"sprs_508207_student_516","sprs_508207_exam_3","sprs_508207_subject_1",37
"sprs_508207_student_516","sprs_508207_exam_3","sprs_508207_subject_6",61
"sprs_508207_student_278","sprs_508207_exam_3","sprs_508207_subject_3",54
"sprs_508207_student_278","sprs_508207_exam_3","sprs_508207_subject_2",67
"sprs_508207_student_278","sprs_508207_exam_3","sprs_508207_subject_5",53
"sprs_508207_student_278","sprs_508207_exam_3","sprs_508207_subject_4",54
"sprs_508207_student_278","sprs_508207_exam_3","sprs_508207_subject_1",55
"sprs_508207_student_278","sprs_508207_exam_3","sprs_508207_subject_6",42
"sprs_508207_student_126","sprs_508207_exam_3","sprs_508207_subject_3",47
"sprs_508207_student_126","sprs_508207_exam_3","sprs_508207_subject_2",66
"sprs_508207_student_126","sprs_508207_exam_3","sprs_508207_subject_5",60
"sprs_508207_student_126","sprs_508207_exam_3","sprs_508207_subject_4",46
"sprs_508207_student_126","sprs_508207_exam_3","sprs_508207_subject_1",59
"sprs_508207_student_126","sprs_508207_exam_3","sprs_508207_subject_6",50
"sprs_508207_student_667","sprs_508207_exam_3","sprs_508207_subject_3",57
"sprs_508207_student_667","sprs_508207_exam_3","sprs_508207_subject_2",50
"sprs_508207_student_667","sprs_508207_exam_3","sprs_508207_subject_5",39
"sprs_508207_student_667","sprs_508207_exam_3","sprs_508207_subject_4",28
"sprs_508207_student_667","sprs_508207_exam_3","sprs_508207_subject_1",47
"sprs_508207_student_667","sprs_508207_exam_3","sprs_508207_subject_6",53
"sprs_508207_student_547","sprs_508207_exam_3","sprs_508207_subject_3",43
"sprs_508207_student_547","sprs_508207_exam_3","sprs_508207_subject_2",31
"sprs_508207_student_547","sprs_508207_exam_3","sprs_508207_subject_5",75
"sprs_508207_student_547","sprs_508207_exam_3","sprs_508207_subject_4",31
"sprs_508207_student_547","sprs_508207_exam_3","sprs_508207_subject_1",30
"sprs_508207_student_547","sprs_508207_exam_3","sprs_508207_subject_6",54
"sprs_508207_student_742","sprs_508207_exam_3","sprs_508207_subject_3",39
"sprs_508207_student_742","sprs_508207_exam_3","sprs_508207_subject_2",64
"sprs_508207_student_742","sprs_508207_exam_3","sprs_508207_subject_5",33
"sprs_508207_student_742","sprs_508207_exam_3","sprs_508207_subject_4",49
"sprs_508207_student_742","sprs_508207_exam_3","sprs_508207_subject_1",59
"sprs_508207_student_742","sprs_508207_exam_3","sprs_508207_subject_6",75
"sprs_508207_student_221","sprs_508207_exam_3","sprs_508207_subject_3",58
"sprs_508207_student_221","sprs_508207_exam_3","sprs_508207_subject_2",57
"sprs_508207_student_221","sprs_508207_exam_3","sprs_508207_subject_5",73
"sprs_508207_student_221","sprs_508207_exam_3","sprs_508207_subject_4",53
"sprs_508207_student_221","sprs_508207_exam_3","sprs_508207_subject_1",59
"sprs_508207_student_221","sprs_508207_exam_3","sprs_508207_subject_6",54
"sprs_508207_student_274","sprs_508207_exam_3","sprs_508207_subject_3",71
"sprs_508207_student_274","sprs_508207_exam_3","sprs_508207_subject_2",43
"sprs_508207_student_274","sprs_508207_exam_3","sprs_508207_subject_5",56
"sprs_508207_student_274","sprs_508207_exam_3","sprs_508207_subject_4",37
"sprs_508207_student_274","sprs_508207_exam_3","sprs_508207_subject_1",33
"sprs_508207_student_274","sprs_508207_exam_3","sprs_508207_subject_6",48
"sprs_508207_student_949","sprs_508207_exam_3","sprs_508207_subject_3",37
"sprs_508207_student_949","sprs_508207_exam_3","sprs_508207_subject_2",42
"sprs_508207_student_949","sprs_508207_exam_3","sprs_508207_subject_5",28
"sprs_508207_student_949","sprs_508207_exam_3","sprs_508207_subject_4",36
"sprs_508207_student_949","sprs_508207_exam_3","sprs_508207_subject_1",56
"sprs_508207_student_949","sprs_508207_exam_3","sprs_508207_subject_6",40
"sprs_508207_student_228","sprs_508207_exam_3","sprs_508207_subject_3",72
"sprs_508207_student_228","sprs_508207_exam_3","sprs_508207_subject_2",31
"sprs_508207_student_228","sprs_508207_exam_3","sprs_508207_subject_5",36
"sprs_508207_student_228","sprs_508207_exam_3","sprs_508207_subject_4",65
"sprs_508207_student_228","sprs_508207_exam_3","sprs_508207_subject_1",35
"sprs_508207_student_228","sprs_508207_exam_3","sprs_508207_subject_6",41
"sprs_508207_student_646","sprs_508207_exam_3","sprs_508207_subject_3",64
"sprs_508207_student_646","sprs_508207_exam_3","sprs_508207_subject_2",45
"sprs_508207_student_646","sprs_508207_exam_3","sprs_508207_subject_5",48
"sprs_508207_student_646","sprs_508207_exam_3","sprs_508207_subject_4",43
"sprs_508207_student_646","sprs_508207_exam_3","sprs_508207_subject_1",35
"sprs_508207_student_646","sprs_508207_exam_3","sprs_508207_subject_6",45
"sprs_508207_student_211","sprs_508207_exam_3","sprs_508207_subject_3",52
"sprs_508207_student_211","sprs_508207_exam_3","sprs_508207_subject_2",26
"sprs_508207_student_211","sprs_508207_exam_3","sprs_508207_subject_5",43
"sprs_508207_student_211","sprs_508207_exam_3","sprs_508207_subject_4",29
"sprs_508207_student_211","sprs_508207_exam_3","sprs_508207_subject_1",60
"sprs_508207_student_211","sprs_508207_exam_3","sprs_508207_subject_6",40
"sprs_508207_student_720","sprs_508207_exam_3","sprs_508207_subject_3",45
"sprs_508207_student_720","sprs_508207_exam_3","sprs_508207_subject_2",16
"sprs_508207_student_720","sprs_508207_exam_3","sprs_508207_subject_5",31
"sprs_508207_student_720","sprs_508207_exam_3","sprs_508207_subject_4",59
"sprs_508207_student_720","sprs_508207_exam_3","sprs_508207_subject_1",53
"sprs_508207_student_720","sprs_508207_exam_3","sprs_508207_subject_6",36
"sprs_508207_student_671","sprs_508207_exam_3","sprs_508207_subject_3",53
"sprs_508207_student_671","sprs_508207_exam_3","sprs_508207_subject_2",42
"sprs_508207_student_671","sprs_508207_exam_3","sprs_508207_subject_5",63
"sprs_508207_student_671","sprs_508207_exam_3","sprs_508207_subject_4",51
"sprs_508207_student_671","sprs_508207_exam_3","sprs_508207_subject_1",35
"sprs_508207_student_671","sprs_508207_exam_3","sprs_508207_subject_6",56
"sprs_508207_student_070","sprs_508207_exam_3","sprs_508207_subject_3",44
"sprs_508207_student_070","sprs_508207_exam_3","sprs_508207_subject_2",50
"sprs_508207_student_070","sprs_508207_exam_3","sprs_508207_subject_5",73
"sprs_508207_student_070","sprs_508207_exam_3","sprs_508207_subject_4",51
"sprs_508207_student_070","sprs_508207_exam_3","sprs_508207_subject_1",49
"sprs_508207_student_070","sprs_508207_exam_3","sprs_508207_subject_6",37
"sprs_508207_student_017","sprs_508207_exam_3","sprs_508207_subject_3",31
"sprs_508207_student_017","sprs_508207_exam_3","sprs_508207_subject_2",80
"sprs_508207_student_017","sprs_508207_exam_3","sprs_508207_subject_5",28
"sprs_508207_student_017","sprs_508207_exam_3","sprs_508207_subject_4",68
"sprs_508207_student_017","sprs_508207_exam_3","sprs_508207_subject_1",41
"sprs_508207_student_017","sprs_508207_exam_3","sprs_508207_subject_6",74
"sprs_508207_student_990","sprs_508207_exam_3","sprs_508207_subject_3",66
"sprs_508207_student_990","sprs_508207_exam_3","sprs_508207_subject_2",50
"sprs_508207_student_990","sprs_508207_exam_3","sprs_508207_subject_5",43
"sprs_508207_student_990","sprs_508207_exam_3","sprs_508207_subject_4",21
"sprs_508207_student_990","sprs_508207_exam_3","sprs_508207_subject_1",46
"sprs_508207_student_990","sprs_508207_exam_3","sprs_508207_subject_6",57
"sprs_508207_student_990","sprs_508207_exam_3","sprs_508207_subject_3",54
"sprs_508207_student_990","sprs_508207_exam_3","sprs_508207_subject_2",35
"sprs_508207_student_990","sprs_508207_exam_3","sprs_508207_subject_5",55
"sprs_508207_student_990","sprs_508207_exam_3","sprs_508207_subject_4",28
"sprs_508207_student_990","sprs_508207_exam_3","sprs_508207_subject_1",53
"sprs_508207_student_990","sprs_508207_exam_3","sprs_508207_subject_6",60
"sprs_508207_student_753","sprs_508207_exam_3","sprs_508207_subject_3",78
"sprs_508207_student_753","sprs_508207_exam_3","sprs_508207_subject_2",30
"sprs_508207_student_753","sprs_508207_exam_3","sprs_508207_subject_5",38
"sprs_508207_student_753","sprs_508207_exam_3","sprs_508207_subject_4",31
"sprs_508207_student_753","sprs_508207_exam_3","sprs_508207_subject_1",42
"sprs_508207_student_753","sprs_508207_exam_3","sprs_508207_subject_6",58
"sprs_508207_student_863","sprs_508207_exam_3","sprs_508207_subject_3",48
"sprs_508207_student_863","sprs_508207_exam_3","sprs_508207_subject_2",43
"sprs_508207_student_863","sprs_508207_exam_3","sprs_508207_subject_5",52
"sprs_508207_student_863","sprs_508207_exam_3","sprs_508207_subject_4",47
"sprs_508207_student_863","sprs_508207_exam_3","sprs_508207_subject_1",62
"sprs_508207_student_863","sprs_508207_exam_3","sprs_508207_subject_6",68
"sprs_508207_student_547","sprs_508207_exam_3","sprs_508207_subject_3",41
"sprs_508207_student_547","sprs_508207_exam_3","sprs_508207_subject_2",42
"sprs_508207_student_547","sprs_508207_exam_3","sprs_508207_subject_5",58
"sprs_508207_student_547","sprs_508207_exam_3","sprs_508207_subject_4",61
"sprs_508207_student_547","sprs_508207_exam_3","sprs_508207_subject_1",53
"sprs_508207_student_547","sprs_508207_exam_3","sprs_508207_subject_6",61
"sprs_508207_student_405","sprs_508207_exam_3","sprs_508207_subject_3",45
"sprs_508207_student_405","sprs_508207_exam_3","sprs_508207_subject_2",38
"sprs_508207_student_405","sprs_508207_exam_3","sprs_508207_subject_5",60
"sprs_508207_student_405","sprs_508207_exam_3","sprs_508207_subject_4",54
"sprs_508207_student_405","sprs_508207_exam_3","sprs_508207_subject_1",46
"sprs_508207_student_405","sprs_508207_exam_3","sprs_508207_subject_6",49
"sprs_508207_student_164","sprs_508207_exam_3","sprs_508207_subject_3",44
"sprs_508207_student_164","sprs_508207_exam_3","sprs_508207_subject_2",42
"sprs_508207_student_164","sprs_508207_exam_3","sprs_508207_subject_5",38
"sprs_508207_student_164","sprs_508207_exam_3","sprs_508207_subject_4",75
"sprs_508207_student_164","sprs_508207_exam_3","sprs_508207_subject_1",43
"sprs_508207_student_164","sprs_508207_exam_3","sprs_508207_subject_6",47
"sprs_508207_student_713","sprs_508207_exam_3","sprs_508207_subject_3",43
"sprs_508207_student_713","sprs_508207_exam_3","sprs_508207_subject_2",37
"sprs_508207_student_713","sprs_508207_exam_3","sprs_508207_subject_5",48
"sprs_508207_student_713","sprs_508207_exam_3","sprs_508207_subject_4",44
"sprs_508207_student_713","sprs_508207_exam_3","sprs_508207_subject_1",50
"sprs_508207_student_713","sprs_508207_exam_3","sprs_508207_subject_6",60
"sprs_508207_student_485","sprs_508207_exam_3","sprs_508207_subject_3",39
"sprs_508207_student_485","sprs_508207_exam_3","sprs_508207_subject_2",64
"sprs_508207_student_485","sprs_508207_exam_3","sprs_508207_subject_5",46
"sprs_508207_student_485","sprs_508207_exam_3","sprs_508207_subject_4",42
"sprs_508207_student_485","sprs_508207_exam_3","sprs_508207_subject_1",42
"sprs_508207_student_485","sprs_508207_exam_3","sprs_508207_subject_6",30
"sprs_508207_student_018","sprs_508207_exam_3","sprs_508207_subject_3",52
"sprs_508207_student_018","sprs_508207_exam_3","sprs_508207_subject_2",51
"sprs_508207_student_018","sprs_508207_exam_3","sprs_508207_subject_5",34
"sprs_508207_student_018","sprs_508207_exam_3","sprs_508207_subject_4",58
"sprs_508207_student_018","sprs_508207_exam_3","sprs_508207_subject_1",60
"sprs_508207_student_018","sprs_508207_exam_3","sprs_508207_subject_6",63
"sprs_508207_student_713","sprs_508207_exam_3","sprs_508207_subject_3",36
"sprs_508207_student_713","sprs_508207_exam_3","sprs_508207_subject_2",58
"sprs_508207_student_713","sprs_508207_exam_3","sprs_508207_subject_5",57
"sprs_508207_student_713","sprs_508207_exam_3","sprs_508207_subject_4",56
"sprs_508207_student_713","sprs_508207_exam_3","sprs_508207_subject_1",60
"sprs_508207_student_713","sprs_508207_exam_3","sprs_508207_subject_6",35
"sprs_508207_student_062","sprs_508207_exam_3","sprs_508207_subject_3",50
"sprs_508207_student_062","sprs_508207_exam_3","sprs_508207_subject_2",54
"sprs_508207_student_062","sprs_508207_exam_3","sprs_508207_subject_5",48
"sprs_508207_student_062","sprs_508207_exam_3","sprs_508207_subject_4",55
"sprs_508207_student_062","sprs_508207_exam_3","sprs_508207_subject_1",33
"sprs_508207_student_062","sprs_508207_exam_3","sprs_508207_subject_6",51
"sprs_508207_student_452","sprs_508207_exam_3","sprs_508207_subject_3",40
"sprs_508207_student_452","sprs_508207_exam_3","sprs_508207_subject_2",54
"sprs_508207_student_452","sprs_508207_exam_3","sprs_508207_subject_5",56
"sprs_508207_student_452","sprs_508207_exam_3","sprs_508207_subject_4",49
"sprs_508207_student_452","sprs_508207_exam_3","sprs_508207_subject_1",46
"sprs_508207_student_452","sprs_508207_exam_3","sprs_508207_subject_6",35
"sprs_508207_student_905","sprs_508207_exam_3","sprs_508207_subject_3",36
"sprs_508207_student_905","sprs_508207_exam_3","sprs_508207_subject_2",55
"sprs_508207_student_905","sprs_508207_exam_3","sprs_508207_subject_5",54
"sprs_508207_student_905","sprs_508207_exam_3","sprs_508207_subject_4",44
"sprs_508207_student_905","sprs_508207_exam_3","sprs_508207_subject_1",48
"sprs_508207_student_905","sprs_508207_exam_3","sprs_508207_subject_6",69
"sprs_508207_student_521","sprs_508207_exam_3","sprs_508207_subject_3",49
"sprs_508207_student_521","sprs_508207_exam_3","sprs_508207_subject_2",44
"sprs_508207_student_521","sprs_508207_exam_3","sprs_508207_subject_5",43
"sprs_508207_student_521","sprs_508207_exam_3","sprs_508207_subject_4",17
"sprs_508207_student_521","sprs_508207_exam_3","sprs_508207_subject_1",44
"sprs_508207_student_521","sprs_508207_exam_3","sprs_508207_subject_6",48
"sprs_508207_student_038","sprs_508207_exam_3","sprs_508207_subject_3",53
"sprs_508207_student_038","sprs_508207_exam_3","sprs_508207_subject_2",56
"sprs_508207_student_038","sprs_508207_exam_3","sprs_508207_subject_5",23
"sprs_508207_student_038","sprs_508207_exam_3","sprs_508207_subject_4",52
"sprs_508207_student_038","sprs_508207_exam_3","sprs_508207_subject_1",34
"sprs_508207_student_038","sprs_508207_exam_3","sprs_508207_subject_6",53
"sprs_508207_student_066","sprs_508207_exam_3","sprs_508207_subject_3",45
"sprs_508207_student_066","sprs_508207_exam_3","sprs_508207_subject_2",73
"sprs_508207_student_066","sprs_508207_exam_3","sprs_508207_subject_5",60
"sprs_508207_student_066","sprs_508207_exam_3","sprs_508207_subject_4",59
"sprs_508207_student_066","sprs_508207_exam_3","sprs_508207_subject_1",67
"sprs_508207_student_066","sprs_508207_exam_3","sprs_508207_subject_6",39
"sprs_508207_student_324","sprs_508207_exam_3","sprs_508207_subject_3",57
"sprs_508207_student_324","sprs_508207_exam_3","sprs_508207_subject_2",53
"sprs_508207_student_324","sprs_508207_exam_3","sprs_508207_subject_5",58
"sprs_508207_student_324","sprs_508207_exam_3","sprs_508207_subject_4",48
"sprs_508207_student_324","sprs_508207_exam_3","sprs_508207_subject_1",39
"sprs_508207_student_324","sprs_508207_exam_3","sprs_508207_subject_6",47
"sprs_508207_student_937","sprs_508207_exam_3","sprs_508207_subject_3",59
"sprs_508207_student_937","sprs_508207_exam_3","sprs_508207_subject_2",63
"sprs_508207_student_937","sprs_508207_exam_3","sprs_508207_subject_5",63
"sprs_508207_student_937","sprs_508207_exam_3","sprs_508207_subject_4",40
"sprs_508207_student_937","sprs_508207_exam_3","sprs_508207_subject_1",39
"sprs_508207_student_937","sprs_508207_exam_3","sprs_508207_subject_6",64
"sprs_508207_student_554","sprs_508207_exam_3","sprs_508207_subject_3",59
"sprs_508207_student_554","sprs_508207_exam_3","sprs_508207_subject_2",41
"sprs_508207_student_554","sprs_508207_exam_3","sprs_508207_subject_5",59
"sprs_508207_student_554","sprs_508207_exam_3","sprs_508207_subject_4",64
"sprs_508207_student_554","sprs_508207_exam_3","sprs_508207_subject_1",69
"sprs_508207_student_554","sprs_508207_exam_3","sprs_508207_subject_6",38
"sprs_508207_student_496","sprs_508207_exam_3","sprs_508207_subject_3",63
"sprs_508207_student_496","sprs_508207_exam_3","sprs_508207_subject_2",50
"sprs_508207_student_496","sprs_508207_exam_3","sprs_508207_subject_5",56
"sprs_508207_student_496","sprs_508207_exam_3","sprs_508207_subject_4",34
"sprs_508207_student_496","sprs_508207_exam_3","sprs_508207_subject_1",49
"sprs_508207_student_496","sprs_508207_exam_3","sprs_508207_subject_6",47
"sprs_508207_student_872","sprs_508207_exam_3","sprs_508207_subject_3",37
"sprs_508207_student_872","sprs_508207_exam_3","sprs_508207_subject_2",43
"sprs_508207_student_872","sprs_508207_exam_3","sprs_508207_subject_5",58
"sprs_508207_student_872","sprs_508207_exam_3","sprs_508207_subject_4",34
"sprs_508207_student_872","sprs_508207_exam_3","sprs_508207_subject_1",53
"sprs_508207_student_872","sprs_508207_exam_3","sprs_508207_subject_6",49
"sprs_508207_student_525","sprs_508207_exam_3","sprs_508207_subject_3",63
"sprs_508207_student_525","sprs_508207_exam_3","sprs_508207_subject_2",43
"sprs_508207_student_525","sprs_508207_exam_3","sprs_508207_subject_5",48
"sprs_508207_student_525","sprs_508207_exam_3","sprs_508207_subject_4",48
"sprs_508207_student_525","sprs_508207_exam_3","sprs_508207_subject_1",51
"sprs_508207_student_525","sprs_508207_exam_3","sprs_508207_subject_6",31
"sprs_508207_student_209","sprs_508207_exam_3","sprs_508207_subject_3",50
"sprs_508207_student_209","sprs_508207_exam_3","sprs_508207_subject_2",52
"sprs_508207_student_209","sprs_508207_exam_3","sprs_508207_subject_5",25
"sprs_508207_student_209","sprs_508207_exam_3","sprs_508207_subject_4",35
"sprs_508207_student_209","sprs_508207_exam_3","sprs_508207_subject_1",62
"sprs_508207_student_209","sprs_508207_exam_3","sprs_508207_subject_6",51
"sprs_508207_student_102","sprs_508207_exam_3","sprs_508207_subject_3",73
"sprs_508207_student_102","sprs_508207_exam_3","sprs_508207_subject_2",19
"sprs_508207_student_102","sprs_508207_exam_3","sprs_508207_subject_5",46
"sprs_508207_student_102","sprs_508207_exam_3","sprs_508207_subject_4",62
"sprs_508207_student_102","sprs_508207_exam_3","sprs_508207_subject_1",71
"sprs_508207_student_102","sprs_508207_exam_3","sprs_508207_subject_6",44
"sprs_508207_student_412","sprs_508207_exam_3","sprs_508207_subject_3",62
"sprs_508207_student_412","sprs_508207_exam_3","sprs_508207_subject_2",38
"sprs_508207_student_412","sprs_508207_exam_3","sprs_508207_subject_5",57
"sprs_508207_student_412","sprs_508207_exam_3","sprs_508207_subject_4",42
"sprs_508207_student_412","sprs_508207_exam_3","sprs_508207_subject_1",19
"sprs_508207_student_412","sprs_508207_exam_3","sprs_508207_subject_6",36
"sprs_508207_student_899","sprs_508207_exam_3","sprs_508207_subject_3",59
"sprs_508207_student_899","sprs_508207_exam_3","sprs_508207_subject_2",37
"sprs_508207_student_899","sprs_508207_exam_3","sprs_508207_subject_5",46
"sprs_508207_student_899","sprs_508207_exam_3","sprs_508207_subject_4",54
"sprs_508207_student_899","sprs_508207_exam_3","sprs_508207_subject_1",36
"sprs_508207_student_899","sprs_508207_exam_3","sprs_508207_subject_6",67
"sprs_508207_student_479","sprs_508207_exam_3","sprs_508207_subject_3",37
"sprs_508207_student_479","sprs_508207_exam_3","sprs_508207_subject_2",49
"sprs_508207_student_479","sprs_508207_exam_3","sprs_508207_subject_5",60
"sprs_508207_student_479","sprs_508207_exam_3","sprs_508207_subject_4",46
"sprs_508207_student_479","sprs_508207_exam_3","sprs_508207_subject_1",35
"sprs_508207_student_479","sprs_508207_exam_3","sprs_508207_subject_6",61
"sprs_508207_student_259","sprs_508207_exam_3","sprs_508207_subject_3",52
"sprs_508207_student_259","sprs_508207_exam_3","sprs_508207_subject_2",42
"sprs_508207_student_259","sprs_508207_exam_3","sprs_508207_subject_5",32
"sprs_508207_student_259","sprs_508207_exam_3","sprs_508207_subject_4",54
"sprs_508207_student_259","sprs_508207_exam_3","sprs_508207_subject_1",43
"sprs_508207_student_259","sprs_508207_exam_3","sprs_508207_subject_6",66
"sprs_508207_student_974","sprs_508207_exam_3","sprs_508207_subject_3",52
"sprs_508207_student_974","sprs_508207_exam_3","sprs_508207_subject_2",46
"sprs_508207_student_974","sprs_508207_exam_3","sprs_508207_subject_5",33
"sprs_508207_student_974","sprs_508207_exam_3","sprs_508207_subject_4",51
"sprs_508207_student_974","sprs_508207_exam_3","sprs_508207_subject_1",51
"sprs_508207_student_974","sprs_508207_exam_3","sprs_508207_subject_6",36
"sprs_508207_student_678","sprs_508207_exam_3","sprs_508207_subject_3",55
"sprs_508207_student_678","sprs_508207_exam_3","sprs_508207_subject_2",50
"sprs_508207_student_678","sprs_508207_exam_3","sprs_508207_subject_5",66
"sprs_508207_student_678","sprs_508207_exam_3","sprs_508207_subject_4",30
"sprs_508207_student_678","sprs_508207_exam_3","sprs_508207_subject_1",61
"sprs_508207_student_678","sprs_508207_exam_3","sprs_508207_subject_6",44
"sprs_508207_student_580","sprs_508207_exam_3","sprs_508207_subject_3",24
"sprs_508207_student_580","sprs_508207_exam_3","sprs_508207_subject_2",64
"sprs_508207_student_580","sprs_508207_exam_3","sprs_508207_subject_5",41
"sprs_508207_student_580","sprs_508207_exam_3","sprs_508207_subject_4",60
"sprs_508207_student_580","sprs_508207_exam_3","sprs_508207_subject_1",70
"sprs_508207_student_580","sprs_508207_exam_3","sprs_508207_subject_6",54
"sprs_508207_student_873","sprs_508207_exam_3","sprs_508207_subject_3",39
"sprs_508207_student_873","sprs_508207_exam_3","sprs_508207_subject_2",32
"sprs_508207_student_873","sprs_508207_exam_3","sprs_508207_subject_5",17
"sprs_508207_student_873","sprs_508207_exam_3","sprs_508207_subject_4",39
"sprs_508207_student_873","sprs_508207_exam_3","sprs_508207_subject_1",62
"sprs_508207_student_873","sprs_508207_exam_3","sprs_508207_subject_6",35
"sprs_508207_student_325","sprs_508207_exam_3","sprs_508207_subject_3",71
"sprs_508207_student_325","sprs_508207_exam_3","sprs_508207_subject_2",66
"sprs_508207_student_325","sprs_508207_exam_3","sprs_508207_subject_5",44
"sprs_508207_student_325","sprs_508207_exam_3","sprs_508207_subject_4",48
"sprs_508207_student_325","sprs_508207_exam_3","sprs_508207_subject_1",39
"sprs_508207_student_325","sprs_508207_exam_3","sprs_508207_subject_6",48
"sprs_508207_student_794","sprs_508207_exam_3","sprs_508207_subject_3",50
"sprs_508207_student_794","sprs_508207_exam_3","sprs_508207_subject_2",37
"sprs_508207_student_794","sprs_508207_exam_3","sprs_508207_subject_5",61
"sprs_508207_student_794","sprs_508207_exam_3","sprs_508207_subject_4",51
"sprs_508207_student_794","sprs_508207_exam_3","sprs_508207_subject_1",37
"sprs_508207_student_794","sprs_508207_exam_3","sprs_508207_subject_6",38
"sprs_508207_student_847","sprs_508207_exam_3","sprs_508207_subject_3",53
"sprs_508207_student_847","sprs_508207_exam_3","sprs_508207_subject_2",52
"sprs_508207_student_847","sprs_508207_exam_3","sprs_508207_subject_5",42
"sprs_508207_student_847","sprs_508207_exam_3","sprs_508207_subject_4",38
"sprs_508207_student_847","sprs_508207_exam_3","sprs_508207_subject_1",43
"sprs_508207_student_847","sprs_508207_exam_3","sprs_508207_subject_6",53
"sprs_508207_student_854","sprs_508207_exam_3","sprs_508207_subject_3",45
"sprs_508207_student_854","sprs_508207_exam_3","sprs_508207_subject_2",53
"sprs_508207_student_854","sprs_508207_exam_3","sprs_508207_subject_5",57
"sprs_508207_student_854","sprs_508207_exam_3","sprs_508207_subject_4",48
"sprs_508207_student_854","sprs_508207_exam_3","sprs_508207_subject_1",62
"sprs_508207_student_854","sprs_508207_exam_3","sprs_508207_subject_6",59
"sprs_508207_student_709","sprs_508207_exam_3","sprs_508207_subject_3",19
"sprs_508207_student_709","sprs_508207_exam_3","sprs_508207_subject_2",59
"sprs_508207_student_709","sprs_508207_exam_3","sprs_508207_subject_5",16
"sprs_508207_student_709","sprs_508207_exam_3","sprs_508207_subject_4",38
"sprs_508207_student_709","sprs_508207_exam_3","sprs_508207_subject_1",69
"sprs_508207_student_709","sprs_508207_exam_3","sprs_508207_subject_6",28
"sprs_508207_student_070","sprs_508207_exam_3","sprs_508207_subject_3",57
"sprs_508207_student_070","sprs_508207_exam_3","sprs_508207_subject_2",52
"sprs_508207_student_070","sprs_508207_exam_3","sprs_508207_subject_5",55
"sprs_508207_student_070","sprs_508207_exam_3","sprs_508207_subject_4",36
"sprs_508207_student_070","sprs_508207_exam_3","sprs_508207_subject_1",20
"sprs_508207_student_070","sprs_508207_exam_3","sprs_508207_subject_6",64
"sprs_508207_student_593","sprs_508207_exam_3","sprs_508207_subject_3",43
"sprs_508207_student_593","sprs_508207_exam_3","sprs_508207_subject_2",45
"sprs_508207_student_593","sprs_508207_exam_3","sprs_508207_subject_5",47
"sprs_508207_student_593","sprs_508207_exam_3","sprs_508207_subject_4",46
"sprs_508207_student_593","sprs_508207_exam_3","sprs_508207_subject_1",29
"sprs_508207_student_593","sprs_508207_exam_3","sprs_508207_subject_6",69
"sprs_508207_student_397","sprs_508207_exam_3","sprs_508207_subject_3",57
"sprs_508207_student_397","sprs_508207_exam_3","sprs_508207_subject_2",45
"sprs_508207_student_397","sprs_508207_exam_3","sprs_508207_subject_5",53
"sprs_508207_student_397","sprs_508207_exam_3","sprs_508207_subject_4",59
"sprs_508207_student_397","sprs_508207_exam_3","sprs_508207_subject_1",47
"sprs_508207_student_397","sprs_508207_exam_3","sprs_508207_subject_6",62
"sprs_508207_student_389","sprs_508207_exam_3","sprs_508207_subject_3",46
"sprs_508207_student_389","sprs_508207_exam_3","sprs_508207_subject_2",22
"sprs_508207_student_389","sprs_508207_exam_3","sprs_508207_subject_5",40
"sprs_508207_student_389","sprs_508207_exam_3","sprs_508207_subject_4",62
"sprs_508207_student_389","sprs_508207_exam_3","sprs_508207_subject_1",47
"sprs_508207_student_389","sprs_508207_exam_3","sprs_508207_subject_6",58
"sprs_508207_student_065","sprs_508207_exam_3","sprs_508207_subject_3",37
"sprs_508207_student_065","sprs_508207_exam_3","sprs_508207_subject_2",42
"sprs_508207_student_065","sprs_508207_exam_3","sprs_508207_subject_5",36
"sprs_508207_student_065","sprs_508207_exam_3","sprs_508207_subject_4",37
"sprs_508207_student_065","sprs_508207_exam_3","sprs_508207_subject_1",45
"sprs_508207_student_065","sprs_508207_exam_3","sprs_508207_subject_6",52
"sprs_508207_student_919","sprs_508207_exam_3","sprs_508207_subject_3",50
"sprs_508207_student_919","sprs_508207_exam_3","sprs_508207_subject_2",54
